file,pipeline,base_design,trojan_type,variant,rewrite_rate,label,gates,trojan_gates,bytes
trojan6_17_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1348
trojan6_18_netlist.v,design_compiler,,,,,TROJANED,34,34,1316
trojan6_18_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1348
trojan6_19_netlist.v,design_compiler,,,,,TROJANED,34,34,1316
trojan6_19_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1348
trojan6_1_netlist.v,design_compiler,,,,,TROJANED,34,34,1316
trojan6_1_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1348
trojan6_20_netlist.v,design_compiler,,,,,TROJANED,34,34,1316
trojan6_20_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1348
trojan6_21_netlist.v,design_compiler,,,,,TROJANED,62,62,2341
trojan6_21_no_and_netlist.v,design_compiler,,,,,TROJANED,71,71,2598
trojan6_22_netlist.v,design_compiler,,,,,TROJANED,33,33,1287
trojan6_22_no_and_netlist.v,design_compiler,,,,,TROJANED,34,34,1321
trojan6_23_netlist.v,design_compiler,,,,,TROJANED,34,34,1316
trojan6_23_no_and_netlist.v,design_compiler,,,,,TROJANED,35,35,1356
trojan6_24_netlist.v,design_compiler,,,,,TROJANED,35,35,1346
trojan6_24_no_and_netlist.v,design_compiler,,,,,TROJANED,36,36,1381
trojan6_2_netlist.v,design_compiler,,,,,TROJANED,33,33,1287
trojan6_2_no_and_netlist.v,design_compiler,,,,,TROJANED,34,34,1321
trojan6_3_netlist.v,design_compiler,,,,,TROJANED,17,17,695
trojan6_3_no_and_netlist.v,design_compiler,,,,,TROJANED,18,18,727
trojan6_4_netlist.v,design_compiler,,,,,TROJANED,22,22,870
trojan6_4_no_and_netlist.v,design_compiler,,,,,TROJANED,24,24,932
trojan6_5_netlist.v,design_compiler,,,,,TROJANED,25,25,986
trojan6_5_no_and_netlist.v,design_compiler,,,,,TROJANED,29,29,1110
trojan6_6_netlist.v,design_compiler,,,,,TROJANED,29,29,1137
trojan6_6_no_and_netlist.v,design_compiler,,,,,TROJANED,32,32,1229
trojan6_7_netlist.v,design_compiler,,,,,TROJANED,37,37,1432
trojan6_7_no_and_netlist.v,design_compiler,,,,,TROJANED,39,39,1490
trojan6_8_netlist.v,design_compiler,,,,,TROJANED,41,41,1578
trojan6_8_no_and_netlist.v,design_compiler,,,,,TROJANED,45,45,1692
trojan6_9_netlist.v,design_compiler,,,,,TROJANED,45,45,1724
trojan6_9_no_and_netlist.v,design_compiler,,,,,TROJANED,50,50,1868
trojan7_0_netlist.v,design_compiler,,,,,TROJANED,67,67,2559
trojan7_0_no_and_netlist.v,design_compiler,,,,,TROJANED,67,67,2584
trojan7_10_netlist.v,design_compiler,,,,,TROJANED,99,99,3728
trojan7_10_no_and_netlist.v,design_compiler,,,,,TROJANED,115,115,4291
trojan7_11_netlist.v,design_compiler,,,,,TROJANED,108,108,4089
trojan7_11_no_and_netlist.v,design_compiler,,,,,TROJANED,120,120,4520
trojan7_12_netlist.v,design_compiler,,,,,TROJANED,115,115,4388
trojan7_12_no_and_netlist.v,design_compiler,,,,,TROJANED,123,123,4687
trojan7_13_netlist.v,design_compiler,,,,,TROJANED,124,124,4753
trojan7_13_no_and_netlist.v,design_compiler,,,,,TROJANED,128,128,4916
trojan7_14_netlist.v,design_compiler,,,,,TROJANED,131,131,5051
trojan7_14_no_and_netlist.v,design_compiler,,,,,TROJANED,131,131,5076
trojan7_15_netlist.v,design_compiler,,,,,TROJANED,67,67,2559
trojan7_15_no_and_netlist.v,design_compiler,,,,,TROJANED,67,67,2584
trojan7_16_netlist.v,design_compiler,,,,,TROJANED,67,67,2559
trojan7_16_no_and_netlist.v,design_compiler,,,,,TROJANED,67,67,2584
trojan7_17_netlist.v,design_compiler,,,,,TROJANED,67,67,2559
trojan7_17_no_and_netlist.v,design_compiler,,,,,TROJANED,67,67,2584
trojan7_18_netlist.v,design_compiler,,,,,TROJANED,67,67,2559
trojan7_18_no_and_netlist.v,design_compiler,,,,,TROJANED,67,67,2584
trojan7_19_netlist.v,design_compiler,,,,,TROJANED,67,67,2559
trojan7_19_no_and_netlist.v,design_compiler,,,,,TROJANED,67,67,2584
trojan7_1_netlist.v,design_compiler,,,,,TROJANED,67,67,2559
trojan7_1_no_and_netlist.v,design_compiler,,,,,TROJANED,67,67,2584
trojan7_20_netlist.v,design_compiler,,,,,TROJANED,67,67,2559
trojan7_20_no_and_netlist.v,design_compiler,,,,,TROJANED,67,67,2584
trojan7_21_netlist.v,design_compiler,,,,,TROJANED,65,65,2493
trojan7_21_no_and_netlist.v,design_compiler,,,,,TROJANED,65,65,2516
trojan7_22_netlist.v,design_compiler,,,,,TROJANED,66,66,2526
trojan7_22_no_and_netlist.v,design_compiler,,,,,TROJANED,66,66,2550
trojan7_23_netlist.v,design_compiler,,,,,TROJANED,68,68,2592
trojan7_23_no_and_netlist.v,design_compiler,,,,,TROJANED,68,68,2618
trojan7_24_netlist.v,design_compiler,,,,,TROJANED,69,69,2625
trojan7_24_no_and_netlist.v,design_compiler,,,,,TROJANED,69,69,2652
trojan7_2_netlist.v,design_compiler,,,,,TROJANED,65,65,2496
trojan7_2_no_and_netlist.v,design_compiler,,,,,TROJANED,65,65,2519
trojan7_3_netlist.v,design_compiler,,,,,TROJANED,36,36,1404
trojan7_3_no_and_netlist.v,design_compiler,,,,,TROJANED,36,36,1413
trojan7_4_netlist.v,design_compiler,,,,,TROJANED,43,43,1667
trojan7_4_no_and_netlist.v,design_compiler,,,,,TROJANED,47,47,1798
trojan7_5_netlist.v,design_compiler,,,,,TROJANED,51,51,1960
trojan7_5_no_and_netlist.v,design_compiler,,,,,TROJANED,59,59,2211
trojan7_6_netlist.v,design_compiler,,,,,TROJANED,60,60,2289
trojan7_6_no_and_netlist.v,design_compiler,,,,,TROJANED,64,64,2428
trojan7_7_netlist.v,design_compiler,,,,,TROJANED,75,75,2851
trojan7_7_no_and_netlist.v,design_compiler,,,,,TROJANED,78,78,2966
trojan7_8_netlist.v,design_compiler,,,,,TROJANED,84,84,3172
trojan7_8_no_and_netlist.v,design_compiler,,,,,TROJANED,91,91,3407
trojan7_9_netlist.v,design_compiler,,,,,TROJANED,92,92,3464
trojan7_9_no_and_netlist.v,design_compiler,,,,,TROJANED,104,104,3865
trojan8_0_netlist.v,design_compiler,,,,,TROJANED,5424,5424,237306
trojan8_0_no_and_netlist.v,design_compiler,,,,,TROJANED,5438,5438,240860
trojan8_10_netlist.v,design_compiler,,,,,TROJANED,134,134,4858
trojan8_10_no_and_netlist.v,design_compiler,,,,,TROJANED,160,160,5911
trojan8_11_netlist.v,design_compiler,,,,,TROJANED,13,13,552
trojan8_11_no_and_netlist.v,design_compiler,,,,,TROJANED,18,18,696
trojan8_12_netlist.v,design_compiler,,,,,TROJANED,56,56,1994
trojan8_12_no_and_netlist.v,design_compiler,,,,,TROJANED,75,75,2638
trojan8_13_netlist.v,design_compiler,,,,,TROJANED,141,141,5207
trojan8_13_no_and_netlist.v,design_compiler,,,,,TROJANED,170,170,6313
trojan8_14_netlist.v,design_compiler,,,,,TROJANED,197,197,7554
trojan8_14_no_and_netlist.v,design_compiler,,,,,TROJANED,221,221,8473
trojan8_15_netlist.v,design_compiler,,,,,TROJANED,19,19,701
trojan8_15_no_and_netlist.v,design_compiler,,,,,TROJANED,17,17,622
trojan8_16_netlist.v,design_compiler,,,,,TROJANED,5353,5353,234285
trojan8_16_no_and_netlist.v,design_compiler,,,,,TROJANED,5422,5422,240100
trojan8_17_netlist.v,design_compiler,,,,,TROJANED,5404,5404,236475
trojan8_17_no_and_netlist.v,design_compiler,,,,,TROJANED,5486,5486,243008
trojan8_18_netlist.v,design_compiler,,,,,TROJANED,52,52,1959
trojan8_18_no_and_netlist.v,design_compiler,,,,,TROJANED,45,45,1770
trojan8_19_netlist.v,design_compiler,,,,,TROJANED,500,500,19658
trojan8_19_no_and_netlist.v,design_compiler,,,,,TROJANED,502,502,19846
trojan8_1_netlist.v,design_compiler,,,,,TROJANED,15,15,564
trojan8_1_no_and_netlist.v,design_compiler,,,,,TROJANED,16,16,594
trojan8_20_netlist.v,design_compiler,,,,,TROJANED,620,620,24076
trojan8_20_no_and_netlist.v,design_compiler,,,,,TROJANED,589,589,23214
trojan8_21_netlist.v,design_compiler,,,,,TROJANED,1108,1108,44336
trojan8_21_no_and_netlist.v,design_compiler,,,,,TROJANED,1103,1103,44412
trojan8_22_netlist.v,design_compiler,,,,,TROJANED,1967,1967,82572
trojan8_22_no_and_netlist.v,design_compiler,,,,,TROJANED,1950,1950,82663
trojan8_23_netlist.v,design_compiler,,,,,TROJANED,4010,4010,173793
trojan8_23_no_and_netlist.v,design_compiler,,,,,TROJANED,3941,3941,172629
trojan8_24_netlist.v,design_compiler,,,,,TROJANED,3934,3934,170279
trojan8_24_no_and_netlist.v,design_compiler,,,,,TROJANED,3984,3984,174709
trojan8_2_netlist.v,design_compiler,,,,,TROJANED,16,16,599
trojan8_2_no_and_netlist.v,design_compiler,,,,,TROJANED,17,17,623
trojan8_3_netlist.v,design_compiler,,,,,TROJANED,13,13,552
trojan8_3_no_and_netlist.v,design_compiler,,,,,TROJANED,18,18,696
trojan8_4_netlist.v,design_compiler,,,,,TROJANED,13,13,552
trojan8_4_no_and_netlist.v,design_compiler,,,,,TROJANED,18,18,696
trojan8_5_netlist.v,design_compiler,,,,,TROJANED,56,56,1994
trojan8_5_no_and_netlist.v,design_compiler,,,,,TROJANED,75,75,2638
trojan8_6_netlist.v,design_compiler,,,,,TROJANED,63,63,2262
trojan8_6_no_and_netlist.v,design_compiler,,,,,TROJANED,61,61,2229
trojan8_7_netlist.v,design_compiler,,,,,TROJANED,141,141,5214
trojan8_7_no_and_netlist.v,design_compiler,,,,,TROJANED,146,146,5417
trojan8_8_netlist.v,design_compiler,,,,,TROJANED,194,194,7358
trojan8_8_no_and_netlist.v,design_compiler,,,,,TROJANED,218,218,8365
trojan8_9_netlist.v,design_compiler,,,,,TROJANED,194,194,7360
trojan8_9_no_and_netlist.v,design_compiler,,,,,TROJANED,218,218,8367
trojan9_0_netlist.v,design_compiler,,,,,TROJANED,2133,2133,89980
trojan9_0_no_and_netlist.v,design_compiler,,,,,TROJANED,2121,2121,90517
trojan9_10_netlist.v,design_compiler,,,,,TROJANED,636,636,25190
trojan9_10_no_and_netlist.v,design_compiler,,,,,TROJANED,694,694,28094
trojan9_11_netlist.v,design_compiler,,,,,TROJANED,628,628,24955
trojan9_11_no_and_netlist.v,design_compiler,,,,,TROJANED,730,730,29379
trojan9_12_netlist.v,design_compiler,,,,,TROJANED,664,664,26397
trojan9_12_no_and_netlist.v,design_compiler,,,,,TROJANED,773,773,31142
trojan9_13_netlist.v,design_compiler,,,,,TROJANED,1343,1343,54662
trojan9_13_no_and_netlist.v,design_compiler,,,,,TROJANED,1391,1391,57734
trojan9_14_netlist.v,design_compiler,,,,,TROJANED,858,858,34114
trojan9_14_no_and_netlist.v,design_compiler,,,,,TROJANED,959,959,38885
trojan9_15_netlist.v,design_compiler,,,,,TROJANED,965,965,38187
trojan9_15_no_and_netlist.v,design_compiler,,,,,TROJANED,953,953,37908
trojan9_16_netlist.v,design_compiler,,,,,TROJANED,1742,1742,72384
trojan9_16_no_and_netlist.v,design_compiler,,,,,TROJANED,1713,1713,71898
trojan9_17_netlist.v,design_compiler,,,,,TROJANED,2174,2174,91881
trojan9_17_no_and_netlist.v,design_compiler,,,,,TROJANED,2154,2154,92098
trojan9_18_netlist.v,design_compiler,,,,,TROJANED,3546,3546,152460
trojan9_18_no_and_netlist.v,design_compiler,,,,,TROJANED,3577,3577,155177
trojan9_19_netlist.v,design_compiler,,,,,TROJANED,4063,4063,175278
trojan9_19_no_and_netlist.v,design_compiler,,,,,TROJANED,3968,3968,172439
trojan9_1_netlist.v,design_compiler,,,,,TROJANED,661,661,25741
trojan9_1_no_and_netlist.v,design_compiler,,,,,TROJANED,619,619,24513
trojan9_20_netlist.v,design_compiler,,,,,TROJANED,518,518,20451
trojan9_20_no_and_netlist.v,design_compiler,,,,,TROJANED,515,515,20436
trojan9_21_netlist.v,design_compiler,,,,,TROJANED,8531,8531,375358
trojan9_21_no_and_netlist.v,design_compiler,,,,,TROJANED,8527,8527,378885
trojan9_22_netlist.v,design_compiler,,,,,TROJANED,2133,2133,90039
trojan9_22_no_and_netlist.v,design_compiler,,,,,TROJANED,2129,2129,90914
trojan9_23_netlist.v,design_compiler,,,,,TROJANED,2126,2126,89715
trojan9_23_no_and_netlist.v,design_compiler,,,,,TROJANED,2158,2158,92230
trojan9_24_netlist.v,design_compiler,,,,,TROJANED,2143,2143,90453
trojan9_24_no_and_netlist.v,design_compiler,,,,,TROJANED,2129,2129,90875
trojan9_2_netlist.v,design_compiler,,,,,TROJANED,974,974,38679
trojan9_2_no_and_netlist.v,design_compiler,,,,,TROJANED,973,973,38844
trojan9_3_netlist.v,design_compiler,,,,,TROJANED,272,272,10470
trojan9_3_no_and_netlist.v,design_compiler,,,,,TROJANED,309,309,12129
trojan9_4_netlist.v,design_compiler,,,,,TROJANED,2018,2018,84776
trojan9_4_no_and_netlist.v,design_compiler,,,,,TROJANED,2002,2002,85145
trojan9_5_netlist.v,design_compiler,,,,,TROJANED,1721,1721,71554
trojan9_5_no_and_netlist.v,design_compiler,,,,,TROJANED,1739,1739,73313
trojan9_6_netlist.v,design_compiler,,,,,TROJANED,1815,1815,75818
trojan9_6_no_and_netlist.v,design_compiler,,,,,TROJANED,1818,1818,76906
trojan9_7_netlist.v,design_compiler,,,,,TROJANED,1694,1694,70332
trojan9_7_no_and_netlist.v,design_compiler,,,,,TROJANED,1708,1708,71889
trojan9_8_netlist.v,design_compiler,,,,,TROJANED,1759,1759,73333
trojan9_8_no_and_netlist.v,design_compiler,,,,,TROJANED,1773,1773,74956
trojan9_9_netlist.v,design_compiler,,,,,TROJANED,1966,1966,82531
trojan9_9_no_and_netlist.v,design_compiler,,,,,TROJANED,1907,1907,80879
trojan0_0_g_netlist.v,genus,,0,0,,TROJANED,116,116,6930
trojan0_0_g_no_and_netlist.v,genus,,0,0,,TROJANED,129,129,7325
trojan0_10_g_netlist.v,genus,,0,10,,TROJANED,140,140,8200
trojan0_10_g_no_and_netlist.v,genus,,0,10,,TROJANED,160,160,8798
trojan0_11_g_netlist.v,genus,,0,11,,TROJANED,62,62,3518
trojan0_11_g_no_and_netlist.v,genus,,0,11,,TROJANED,75,75,3890
trojan0_12_g_netlist.v,genus,,0,12,,TROJANED,80,80,4650
trojan0_12_g_no_and_netlist.v,genus,,0,12,,TROJANED,93,93,5032
trojan0_13_g_netlist.v,genus,,0,13,,TROJANED,98,98,5782
trojan0_13_g_no_and_netlist.v,genus,,0,13,,TROJANED,111,111,6175
trojan0_14_g_netlist.v,genus,,0,14,,TROJANED,134,134,8090
trojan0_14_g_no_and_netlist.v,genus,,0,14,,TROJANED,147,147,8475
trojan0_15_g_netlist.v,genus,,0,15,,TROJANED,152,152,9244
trojan0_15_g_no_and_netlist.v,genus,,0,15,,TROJANED,165,165,9639
trojan0_16_g_netlist.v,genus,,0,16,,TROJANED,170,170,10412
trojan0_16_g_no_and_netlist.v,genus,,0,16,,TROJANED,183,183,10807
trojan0_17_g_netlist.v,genus,,0,17,,TROJANED,188,188,11582
trojan0_17_g_no_and_netlist.v,genus,,0,17,,TROJANED,201,201,11977
trojan0_18_g_netlist.v,genus,,0,18,,TROJANED,53,53,2952
trojan0_18_g_no_and_netlist.v,genus,,0,18,,TROJANED,66,66,3324
trojan0_19_g_netlist.v,genus,,0,19,,TROJANED,71,71,4084
trojan0_19_g_no_and_netlist.v,genus,,0,19,,TROJANED,84,84,4456
trojan0_1_g_netlist.v,genus,,0,1,,TROJANED,116,116,6930
trojan0_1_g_no_and_netlist.v,genus,,0,1,,TROJANED,129,129,7325
trojan0_20_g_netlist.v,genus,,0,20,,TROJANED,89,89,5216
trojan0_20_g_no_and_netlist.v,genus,,0,20,,TROJANED,102,102,5600
trojan0_21_g_netlist.v,genus,,0,21,,TROJANED,107,107,6355
trojan0_21_g_no_and_netlist.v,genus,,0,21,,TROJANED,120,120,6750
trojan0_22_g_netlist.v,genus,,0,22,,TROJANED,125,125,7515
trojan0_22_g_no_and_netlist.v,genus,,0,22,,TROJANED,138,138,7900
trojan0_23_g_netlist.v,genus,,0,23,,TROJANED,143,143,8667
trojan0_23_g_no_and_netlist.v,genus,,0,23,,TROJANED,156,156,9052
trojan0_24_g_netlist.v,genus,,0,24,,TROJANED,161,161,9827
trojan0_24_g_no_and_netlist.v,genus,,0,24,,TROJANED,174,174,10222
trojan0_2_g_netlist.v,genus,,0,2,,TROJANED,179,179,10997
trojan0_2_g_no_and_netlist.v,genus,,0,2,,TROJANED,192,192,11392
trojan0_3_g_netlist.v,genus,,0,3,,TROJANED,108,108,6510
trojan0_3_g_no_and_netlist.v,genus,,0,3,,TROJANED,117,117,6779
trojan0_4_g_netlist.v,genus,,0,4,,TROJANED,112,112,6718
trojan0_4_g_no_and_netlist.v,genus,,0,4,,TROJANED,122,122,7016
trojan0_5_g_netlist.v,genus,,0,5,,TROJANED,120,120,7146
trojan0_5_g_no_and_netlist.v,genus,,0,5,,TROJANED,133,133,7531
trojan0_6_g_netlist.v,genus,,0,6,,TROJANED,124,124,7356
trojan0_6_g_no_and_netlist.v,genus,,0,6,,TROJANED,139,139,7809
trojan0_7_g_netlist.v,genus,,0,7,,TROJANED,128,128,7564
trojan0_7_g_no_and_netlist.v,genus,,0,7,,TROJANED,144,144,8046
trojan0_8_g_netlist.v,genus,,0,8,,TROJANED,132,132,7774
trojan0_8_g_no_and_netlist.v,genus,,0,8,,TROJANED,150,150,8324
trojan0_9_g_netlist.v,genus,,0,9,,TROJANED,136,136,7992
trojan0_9_g_no_and_netlist.v,genus,,0,9,,TROJANED,155,155,8561
trojan1_0_g_netlist.v,genus,,1,0,,TROJANED,18,18,854
trojan1_0_g_no_and_netlist.v,genus,,1,0,,TROJANED,18,18,854
trojan1_10_g_netlist.v,genus,,1,10,,TROJANED,87,87,3615
trojan1_10_g_no_and_netlist.v,genus,,1,10,,TROJANED,84,84,3527
trojan1_11_g_netlist.v,genus,,1,11,,TROJANED,98,98,4031
trojan1_11_g_no_and_netlist.v,genus,,1,11,,TROJANED,93,93,3880
trojan1_12_g_netlist.v,genus,,1,12,,TROJANED,77,77,3281
trojan1_12_g_no_and_netlist.v,genus,,1,12,,TROJANED,93,93,3781
trojan1_13_g_netlist.v,genus,,1,13,,TROJANED,18,18,853
trojan1_13_g_no_and_netlist.v,genus,,1,13,,TROJANED,17,17,824
trojan1_14_g_netlist.v,genus,,1,14,,TROJANED,20,20,956
trojan1_14_g_no_and_netlist.v,genus,,1,14,,TROJANED,20,20,957
trojan1_15_g_netlist.v,genus,,1,15,,TROJANED,19,19,925
trojan1_15_g_no_and_netlist.v,genus,,1,15,,TROJANED,19,19,926
trojan1_16_g_netlist.v,genus,,1,16,,TROJANED,20,20,956
trojan1_16_g_no_and_netlist.v,genus,,1,16,,TROJANED,20,20,957
trojan1_17_g_netlist.v,genus,,1,17,,TROJANED,19,19,927
trojan1_17_g_no_and_netlist.v,genus,,1,17,,TROJANED,18,18,897
trojan1_18_g_netlist.v,genus,,1,18,,TROJANED,20,20,967
trojan1_18_g_no_and_netlist.v,genus,,1,18,,TROJANED,19,19,934
trojan1_19_g_netlist.v,genus,,1,19,,TROJANED,20,20,964
trojan1_19_g_no_and_netlist.v,genus,,1,19,,TROJANED,20,20,961
trojan1_1_g_netlist.v,genus,,1,1,,TROJANED,23,23,1067
trojan1_1_g_no_and_netlist.v,genus,,1,1,,TROJANED,23,23,1064
trojan1_20_g_netlist.v,genus,,1,20,,TROJANED,21,21,1006
trojan1_20_g_no_and_netlist.v,genus,,1,20,,TROJANED,21,21,1003
trojan1_21_g_netlist.v,genus,,1,21,,TROJANED,21,21,1014
trojan1_21_g_no_and_netlist.v,genus,,1,21,,TROJANED,21,21,1009
trojan1_22_g_netlist.v,genus,,1,22,,TROJANED,22,22,1043
trojan1_22_g_no_and_netlist.v,genus,,1,22,,TROJANED,22,22,1040
trojan1_23_g_netlist.v,genus,,1,23,,TROJANED,23,23,1073
trojan1_23_g_no_and_netlist.v,genus,,1,23,,TROJANED,23,23,1070
trojan1_24_g_netlist.v,genus,,1,24,,TROJANED,19,19,884
trojan1_24_g_no_and_netlist.v,genus,,1,24,,TROJANED,22,22,984
trojan1_2_g_netlist.v,genus,,1,2,,TROJANED,28,28,1267
trojan1_2_g_no_and_netlist.v,genus,,1,2,,TROJANED,28,28,1263
trojan1_3_g_netlist.v,genus,,1,3,,TROJANED,33,33,1476
trojan1_3_g_no_and_netlist.v,genus,,1,3,,TROJANED,33,33,1473
trojan1_4_g_netlist.v,genus,,1,4,,TROJANED,38,38,1680
trojan1_4_g_no_and_netlist.v,genus,,1,4,,TROJANED,38,38,1672
trojan1_5_g_netlist.v,genus,,1,5,,TROJANED,43,43,1889
trojan1_5_g_no_and_netlist.v,genus,,1,5,,TROJANED,43,43,1882
trojan1_6_g_netlist.v,genus,,1,6,,TROJANED,48,48,2089
trojan1_6_g_no_and_netlist.v,genus,,1,6,,TROJANED,48,48,2081
trojan1_7_g_netlist.v,genus,,1,7,,TROJANED,53,53,2303
trojan1_7_g_no_and_netlist.v,genus,,1,7,,TROJANED,53,53,2292
trojan1_8_g_netlist.v,genus,,1,8,,TROJANED,58,58,2501
trojan1_8_g_no_and_netlist.v,genus,,1,8,,TROJANED,58,58,2493
trojan1_9_g_netlist.v,genus,,1,9,,TROJANED,63,63,2720
trojan1_9_g_no_and_netlist.v,genus,,1,9,,TROJANED,63,63,2705
trojan2_0_g_netlist.v,genus,,2,0,,TROJANED,29,29,1444
trojan2_0_g_no_and_netlist.v,genus,,2,0,,TROJANED,30,30,1476
trojan2_10_g_netlist.v,genus,,2,10,,TROJANED,77,77,3631
trojan2_10_g_no_and_netlist.v,genus,,2,10,,TROJANED,78,78,3669
trojan2_11_g_netlist.v,genus,,2,11,,TROJANED,85,85,3985
trojan2_11_g_no_and_netlist.v,genus,,2,11,,TROJANED,86,86,4027
trojan2_12_g_netlist.v,genus,,2,12,,TROJANED,23,23,1232
trojan2_12_g_no_and_netlist.v,genus,,2,12,,TROJANED,24,24,1260
trojan2_13_g_netlist.v,genus,,2,13,,TROJANED,24,24,1272
trojan2_13_g_no_and_netlist.v,genus,,2,13,,TROJANED,25,25,1300
trojan2_14_g_netlist.v,genus,,2,14,,TROJANED,32,32,1612
trojan2_14_g_no_and_netlist.v,genus,,2,14,,TROJANED,33,33,1642
trojan2_15_g_netlist.v,genus,,2,15,,TROJANED,37,37,1855
trojan2_15_g_no_and_netlist.v,genus,,2,15,,TROJANED,38,38,1897
trojan2_16_g_netlist.v,genus,,2,16,,TROJANED,40,40,2037
trojan2_16_g_no_and_netlist.v,genus,,2,16,,TROJANED,41,41,2067
trojan2_17_g_netlist.v,genus,,2,17,,TROJANED,45,45,2279
trojan2_17_g_no_and_netlist.v,genus,,2,17,,TROJANED,46,46,2311
trojan2_18_g_netlist.v,genus,,2,18,,TROJANED,48,48,2451
trojan2_18_g_no_and_netlist.v,genus,,2,18,,TROJANED,49,49,2481
trojan2_19_g_netlist.v,genus,,2,19,,TROJANED,53,53,2695
trojan2_19_g_no_and_netlist.v,genus,,2,19,,TROJANED,54,54,2737
trojan2_1_g_netlist.v,genus,,2,1,,TROJANED,27,27,1382
trojan2_1_g_no_and_netlist.v,genus,,2,1,,TROJANED,27,27,1386
trojan2_20_g_netlist.v,genus,,2,20,,TROJANED,56,56,2879
trojan2_20_g_no_and_netlist.v,genus,,2,20,,TROJANED,57,57,2909
trojan2_21_g_netlist.v,genus,,2,21,,TROJANED,61,61,3123
trojan2_21_g_no_and_netlist.v,genus,,2,21,,TROJANED,62,62,3155
trojan2_22_g_netlist.v,genus,,2,22,,TROJANED,53,53,2581
trojan2_22_g_no_and_netlist.v,genus,,2,22,,TROJANED,53,53,2589
trojan2_23_g_netlist.v,genus,,2,23,,TROJANED,79,79,3785
trojan2_23_g_no_and_netlist.v,genus,,2,23,,TROJANED,79,79,3797
trojan2_24_g_netlist.v,genus,,2,24,,TROJANED,14,14,796
trojan2_24_g_no_and_netlist.v,genus,,2,24,,TROJANED,14,14,796
trojan2_2_g_netlist.v,genus,,2,2,,TROJANED,15,15,826
trojan2_2_g_no_and_netlist.v,genus,,2,2,,TROJANED,16,16,854
trojan2_3_g_netlist.v,genus,,2,3,,TROJANED,21,21,1098
trojan2_3_g_no_and_netlist.v,genus,,2,3,,TROJANED,22,22,1128
trojan2_4_g_netlist.v,genus,,2,4,,TROJANED,35,35,1716
trojan2_4_g_no_and_netlist.v,genus,,2,4,,TROJANED,36,36,1756
trojan2_5_g_netlist.v,genus,,2,5,,TROJANED,43,43,2073
trojan2_5_g_no_and_netlist.v,genus,,2,5,,TROJANED,44,44,2107
trojan2_6_g_netlist.v,genus,,2,6,,TROJANED,49,49,2363
trojan2_6_g_no_and_netlist.v,genus,,2,6,,TROJANED,50,50,2397
trojan2_7_g_netlist.v,genus,,2,7,,TROJANED,57,57,2707
trojan2_7_g_no_and_netlist.v,genus,,2,7,,TROJANED,58,58,2753
trojan2_8_g_netlist.v,genus,,2,8,,TROJANED,63,63,2997
trojan2_8_g_no_and_netlist.v,genus,,2,8,,TROJANED,64,64,3033
trojan2_9_g_netlist.v,genus,,2,9,,TROJANED,71,71,3351
trojan2_9_g_no_and_netlist.v,genus,,2,9,,TROJANED,72,72,3389
trojan3_0_g_netlist.v,genus,,3,0,,TROJANED,121,121,5246
trojan3_0_g_no_and_netlist.v,genus,,3,0,,TROJANED,121,121,5236
trojan3_10_g_netlist.v,genus,,3,10,,TROJANED,187,187,8239
trojan3_10_g_no_and_netlist.v,genus,,3,10,,TROJANED,188,188,8269
trojan3_11_g_netlist.v,genus,,3,11,,TROJANED,197,197,8700
trojan3_11_g_no_and_netlist.v,genus,,3,11,,TROJANED,199,199,8773
trojan3_12_g_netlist.v,genus,,3,12,,TROJANED,207,207,9159
trojan3_12_g_no_and_netlist.v,genus,,3,12,,TROJANED,209,209,9237
trojan3_13_g_netlist.v,genus,,3,13,,TROJANED,73,73,3236
trojan3_13_g_no_and_netlist.v,genus,,3,13,,TROJANED,73,73,3230
trojan3_14_g_netlist.v,genus,,3,14,,TROJANED,85,85,3721
trojan3_14_g_no_and_netlist.v,genus,,3,14,,TROJANED,85,85,3714
trojan3_15_g_netlist.v,genus,,3,15,,TROJANED,97,97,4219
trojan3_15_g_no_and_netlist.v,genus,,3,15,,TROJANED,97,97,4211
trojan3_16_g_netlist.v,genus,,3,16,,TROJANED,109,109,4723
trojan3_16_g_no_and_netlist.v,genus,,3,16,,TROJANED,109,109,4714
trojan3_17_g_netlist.v,genus,,3,17,,TROJANED,133,133,5788
trojan3_17_g_no_and_netlist.v,genus,,3,17,,TROJANED,133,133,5775
trojan3_18_g_netlist.v,genus,,3,18,,TROJANED,145,145,6329
trojan3_18_g_no_and_netlist.v,genus,,3,18,,TROJANED,145,145,6314
trojan3_19_g_netlist.v,genus,,3,19,,TROJANED,157,157,6871
trojan3_19_g_no_and_netlist.v,genus,,3,19,,TROJANED,157,157,6854
trojan3_1_g_netlist.v,genus,,3,1,,TROJANED,132,132,5667
trojan3_1_g_no_and_netlist.v,genus,,3,1,,TROJANED,132,132,5669
trojan3_20_g_netlist.v,genus,,3,20,,TROJANED,169,169,7424
trojan3_20_g_no_and_netlist.v,genus,,3,20,,TROJANED,169,169,7403
trojan3_21_g_netlist.v,genus,,3,21,,TROJANED,105,105,4630
trojan3_21_g_no_and_netlist.v,genus,,3,21,,TROJANED,105,105,4620
